Date,Observed,Climatology
10-Mar-2020,0,0.2
11-Mar-2020,0,0.2
12-Mar-2020,0,0.2
13-Mar-2020,0,0.2
14-Mar-2020,0,0.2
15-Mar-2020,0,0.2
16-Mar-2020,0,0.2
17-Mar-2020,0,0.2
18-Mar-2020,0,0.2
19-Mar-2020,0,0.2
20-Mar-2020,0,0.2
21-Mar-2020,0,0.2
22-Mar-2020,0,0.2
23-Mar-2020,0,0.2
24-Mar-2020,0,0.2
25-Mar-2020,0,0.2
26-Mar-2020,0,0.2
27-Mar-2020,0,0.2
28-Mar-2020,0,0.2
29-Mar-2020,0,0.2
30-Mar-2020,0,0.2
31-Mar-2020,0,0.2
1-Apr-2020,0,0.2
2-Apr-2020,0,0.2
3-Apr-2020,0,0.2
4-Apr-2020,0,0.2
5-Apr-2020,0,0.2
6-Apr-2020,0,0.2
7-Apr-2020,0,0.2
8-Apr-2020,0,0.2
9-Apr-2020,0,0.2
10-Apr-2020,0,0.2
11-Apr-2020,0,0.2
12-Apr-2020,0,0.2
13-Apr-2020,0,0.2
14-Apr-2020,0,0.2
15-Apr-2020,0,0.2
16-Apr-2020,0,0.2
17-Apr-2020,0,0.2
18-Apr-2020,0,0.2
19-Apr-2020,0,0.2
20-Apr-2020,0,0.2
21-Apr-2020,0,0.2
22-Apr-2020,0,0.2
23-Apr-2020,0,0.3
24-Apr-2020,0,0.3
25-Apr-2020,0,0.3
26-Apr-2020,0,0.3
27-Apr-2020,0,0.3
28-Apr-2020,0,0.3
29-Apr-2020,0,0.3
30-Apr-2020,0,0.3
1-May-2020,0,0.3
2-May-2020,0,0.3
3-May-2020,0,0.3
4-May-2020,0,0.3
5-May-2020,0,0.3
6-May-2020,0,0.3
7-May-2020,0,0.3
8-May-2020,0,0.3
9-May-2020,0,0.3
10-May-2020,0,0.3
11-May-2020,0,0.4
12-May-2020,0,0.4
13-May-2020,0,0.4
14-May-2020,0,0.4
15-May-2020,0,0.4
16-May-2020,0.7,0.4
17-May-2020,1.5,0.4
18-May-2020,1.8,0.4
19-May-2020,1.8,0.4
20-May-2020,1.8,0.4
21-May-2020,1.8,0.4
22-May-2020,1.8,0.4
23-May-2020,1.8,0.4
24-May-2020,1.8,0.4
25-May-2020,1.8,0.4
26-May-2020,2.1,0.4
27-May-2020,2.1,0.4
28-May-2020,2.1,0.4
29-May-2020,2.1,0.4
30-May-2020,2.1,0.4
31-May-2020,2.1,0.4
1-Jun-2020,2.1,0.4
2-Jun-2020,2.4,0.4
3-Jun-2020,3.5,0.4
4-Jun-2020,3.6,0.5
5-Jun-2020,3.7,0.6
6-Jun-2020,4.6,0.6
7-Jun-2020,5.4,0.7
8-Jun-2020,5.6,0.7
9-Jun-2020,5.6,0.7
10-Jun-2020,5.6,0.7
11-Jun-2020,5.6,0.7
12-Jun-2020,5.6,0.8
13-Jun-2020,5.6,0.9
14-Jun-2020,5.6,0.9
15-Jun-2020,5.6,1.0
16-Jun-2020,5.6,1.0
17-Jun-2020,5.6,1.0
18-Jun-2020,5.6,1.0
19-Jun-2020,5.6,1.0
20-Jun-2020,5.6,1.1
21-Jun-2020,5.6,1.2
22-Jun-2020,5.6,1.2
23-Jun-2020,6.1,1.2
24-Jun-2020,6.1,1.2
25-Jun-2020,6.1,1.2
26-Jun-2020,6.1,1.2
27-Jun-2020,6.1,1.3
28-Jun-2020,6.1,1.3
29-Jun-2020,6.1,1.4
30-Jun-2020,6.1,1.4
1-Jul-2020,6.1,1.6
2-Jul-2020,6.1,1.7
3-Jul-2020,6.1,1.7
4-Jul-2020,6.2,1.8
5-Jul-2020,6.7,1.8
6-Jul-2020,6.7,1.9
7-Jul-2020,6.7,2.0
8-Jul-2020,6.7,2.3
9-Jul-2020,7.0,2.7
10-Jul-2020,7.7,3.1
11-Jul-2020,7.8,3.5
12-Jul-2020,7.8,3.7
13-Jul-2020,7.8,4.0
14-Jul-2020,7.8,4.2
15-Jul-2020,7.8,4.4
16-Jul-2020,7.8,4.7
17-Jul-2020,7.8,5.1
18-Jul-2020,7.8,5.5
19-Jul-2020,7.8,5.8
20-Jul-2020,7.8,6.2
21-Jul-2020,7.8,6.5
22-Jul-2020,8.5,6.6
23-Jul-2020,9.6,6.7
24-Jul-2020,11.2,6.8
25-Jul-2020,13.3,7.0
26-Jul-2020,13.9,7.1
27-Jul-2020,13.9,7.2
28-Jul-2020,13.9,7.2
29-Jul-2020,13.9,7.3
30-Jul-2020,15.1,7.5
31-Jul-2020,16.4,7.5
1-Aug-2020,,7.7
2-Aug-2020,,7.9
3-Aug-2020,,8.2
4-Aug-2020,,8.5
5-Aug-2020,,8.9
6-Aug-2020,,9.3
7-Aug-2020,,9.6
8-Aug-2020,,10.0
9-Aug-2020,,10.3
10-Aug-2020,,10.4
11-Aug-2020,,10.7
12-Aug-2020,,11.0
13-Aug-2020,,11.5
14-Aug-2020,,12.0
15-Aug-2020,,12.4
16-Aug-2020,,13.0
17-Aug-2020,,13.7
18-Aug-2020,,14.4
19-Aug-2020,,15.4
20-Aug-2020,,16.3
21-Aug-2020,,17.3
22-Aug-2020,,18.3
23-Aug-2020,,19.3
24-Aug-2020,,20.4
25-Aug-2020,,21.3
26-Aug-2020,,22.4
27-Aug-2020,,23.8
28-Aug-2020,,25.2
29-Aug-2020,,27.0
30-Aug-2020,,28.7
31-Aug-2020,,30.5
1-Sep-2020,,32.4
2-Sep-2020,,34.5
3-Sep-2020,,36.4
4-Sep-2020,,38.2
5-Sep-2020,,39.8
6-Sep-2020,,41.4
7-Sep-2020,,42.9
8-Sep-2020,,44.5
9-Sep-2020,,46.2
10-Sep-2020,,48.0
11-Sep-2020,,49.8
12-Sep-2020,,51.8
13-Sep-2020,,53.9
14-Sep-2020,,56.3
15-Sep-2020,,58.8
16-Sep-2020,,61.3
17-Sep-2020,,63.5
18-Sep-2020,,65.3
19-Sep-2020,,67.0
20-Sep-2020,,68.5
21-Sep-2020,,70.1
22-Sep-2020,,71.7
23-Sep-2020,,73.3
24-Sep-2020,,74.8
25-Sep-2020,,76.4
26-Sep-2020,,78.0
27-Sep-2020,,79.4
28-Sep-2020,,80.7
29-Sep-2020,,82.1
30-Sep-2020,,83.1
1-Oct-2020,,83.9
2-Oct-2020,,84.6
3-Oct-2020,,85.3
4-Oct-2020,,85.7
5-Oct-2020,,86.3
6-Oct-2020,,86.8
7-Oct-2020,,87.3
8-Oct-2020,,87.7
9-Oct-2020,,88.2
10-Oct-2020,,88.6
11-Oct-2020,,88.9
12-Oct-2020,,89.3
13-Oct-2020,,89.7
14-Oct-2020,,90.1
15-Oct-2020,,90.5
16-Oct-2020,,90.9
17-Oct-2020,,91.4
18-Oct-2020,,91.8
19-Oct-2020,,92.4
20-Oct-2020,,93.2
21-Oct-2020,,93.7
22-Oct-2020,,94.2
23-Oct-2020,,94.7
24-Oct-2020,,95.1
25-Oct-2020,,95.5
26-Oct-2020,,96.0
27-Oct-2020,,96.4
28-Oct-2020,,96.9
29-Oct-2020,,97.3
30-Oct-2020,,97.7
31-Oct-2020,,98.1
1-Nov-2020,,98.4
2-Nov-2020,,98.6
3-Nov-2020,,98.8
4-Nov-2020,,99.0
5-Nov-2020,,99.3
6-Nov-2020,,99.7
7-Nov-2020,,99.9
8-Nov-2020,,100.2
9-Nov-2020,,100.6
10-Nov-2020,,100.8
11-Nov-2020,,100.9
12-Nov-2020,,101.0
13-Nov-2020,,101.1
14-Nov-2020,,101.2
15-Nov-2020,,101.3
16-Nov-2020,,101.4
17-Nov-2020,,101.6
18-Nov-2020,,101.9
19-Nov-2020,,102.3
20-Nov-2020,,102.6
21-Nov-2020,,102.9
22-Nov-2020,,103.1
23-Nov-2020,,103.3
24-Nov-2020,,103.3
25-Nov-2020,,103.5
26-Nov-2020,,103.6
27-Nov-2020,,103.7
28-Nov-2020,,103.8
29-Nov-2020,,104.0
30-Nov-2020,,104.1
1-Dec-2020,,104.2
2-Dec-2020,,104.4
3-Dec-2020,,104.5
4-Dec-2020,,104.6
5-Dec-2020,,104.6
6-Dec-2020,,104.7
7-Dec-2020,,104.8
8-Dec-2020,,104.9
9-Dec-2020,,104.9
10-Dec-2020,,105.0
11-Dec-2020,,105.0
12-Dec-2020,,105.0
13-Dec-2020,,105.0
14-Dec-2020,,105.1
15-Dec-2020,,105.1
16-Dec-2020,,105.2
17-Dec-2020,,105.2
18-Dec-2020,,105.2
19-Dec-2020,,105.3
20-Dec-2020,,105.3
21-Dec-2020,,105.4
22-Dec-2020,,105.4
23-Dec-2020,,105.5
24-Dec-2020,,105.6
25-Dec-2020,,105.6
26-Dec-2020,,105.6
27-Dec-2020,,105.6
28-Dec-2020,,105.6
29-Dec-2020,,105.6
30-Dec-2020,,105.6
31-Dec-2020,,105.6
