Date,Observed,Climatology
7-Apr-2020,0,0.3
8-Apr-2020,0,0.3
9-Apr-2020,0,0.3
10-Apr-2020,0,0.3
11-Apr-2020,0,0.3
12-Apr-2020,0,0.3
13-Apr-2020,0,0.3
14-Apr-2020,0,0.3
15-Apr-2020,0,0.3
16-Apr-2020,0,0.3
17-Apr-2020,0,0.3
18-Apr-2020,0,0.4
19-Apr-2020,0,0.4
20-Apr-2020,0,0.4
21-Apr-2020,0,0.4
22-Apr-2020,0,0.4
23-Apr-2020,0,0.4
24-Apr-2020,0,0.4
25-Apr-2020,0,0.4
26-Apr-2020,0,0.4
27-Apr-2020,0,0.5
28-Apr-2020,0,0.6
29-Apr-2020,0,1.0
30-Apr-2020,0,1.4
1-May-2020,0,1.6
2-May-2020,0,1.8
3-May-2020,0,2.1
4-May-2020,0,2.3
5-May-2020,0,2.4
6-May-2020,0,2.5
7-May-2020,0,2.5
8-May-2020,0,2.7
9-May-2020,0,2.9
10-May-2020,0,3.1
11-May-2020,0,3.2
12-May-2020,0,3.2
13-May-2020,0,3.3
14-May-2020,0,3.3
15-May-2020,0,3.4
16-May-2020,0.7,3.4
17-May-2020,4.7,3.5
18-May-2020,11.9,3.7
19-May-2020,16.0,4.1
20-May-2020,17.8,4.6
21-May-2020,17.8,4.8
22-May-2020,17.8,5.0
23-May-2020,17.8,5.0
24-May-2020,17.8,5.1
25-May-2020,17.8,5.4
26-May-2020,17.8,5.5
27-May-2020,17.8,5.6
28-May-2020,17.8,5.7
29-May-2020,17.8,5.7
30-May-2020,17.8,5.8
31-May-2020,17.8,5.8
1-Jun-2020,17.8,5.8
2-Jun-2020,18.2,5.9
3-Jun-2020,19.2,6.2
4-Jun-2020,19.2,6.5
5-Jun-2020,19.2,6.8
6-Jun-2020,19.2,7.1
7-Jun-2020,19.2,7.3
8-Jun-2020,19.2,7.5
9-Jun-2020,19.2,7.7
10-Jun-2020,19.2,7.8
11-Jun-2020,19.2,7.8
12-Jun-2020,19.2,7.9
13-Jun-2020,19.2,7.9
14-Jun-2020,19.2,7.9
15-Jun-2020,19.2,8.0
16-Jun-2020,19.2,8.0
17-Jun-2020,19.2,8.0
18-Jun-2020,19.2,8.0
19-Jun-2020,19.2,8.1
20-Jun-2020,19.2,8.1
21-Jun-2020,19.2,8.1
22-Jun-2020,19.2,8.1
23-Jun-2020,19.2,8.1
24-Jun-2020,19.2,8.1
25-Jun-2020,19.2,8.1
26-Jun-2020,19.2,8.1
27-Jun-2020,19.2,8.1
28-Jun-2020,19.2,8.1
29-Jun-2020,19.2,8.1
30-Jun-2020,19.2,8.2
1-Jul-2020,19.2,8.2
2-Jul-2020,,8.2
3-Jul-2020,,8.2
4-Jul-2020,,8.2
5-Jul-2020,,8.2
6-Jul-2020,,8.2
7-Jul-2020,,8.2
8-Jul-2020,,8.2
9-Jul-2020,,8.2
10-Jul-2020,,8.2
11-Jul-2020,,8.2
12-Jul-2020,,8.2
13-Jul-2020,,8.2
14-Jul-2020,,8.2
15-Jul-2020,,8.2
16-Jul-2020,,8.2
17-Jul-2020,,8.2
18-Jul-2020,,8.2
19-Jul-2020,,8.2
20-Jul-2020,,8.2
21-Jul-2020,,8.2
22-Jul-2020,,8.2
23-Jul-2020,,8.2
24-Jul-2020,,8.2
25-Jul-2020,,8.2
26-Jul-2020,,8.2
27-Jul-2020,,8.2
28-Jul-2020,,8.2
29-Jul-2020,,8.2
30-Jul-2020,,8.2
31-Jul-2020,,8.2
1-Aug-2020,,8.2
2-Aug-2020,,8.2
3-Aug-2020,,8.2
4-Aug-2020,,8.2
5-Aug-2020,,8.2
6-Aug-2020,,8.2
7-Aug-2020,,8.2
8-Aug-2020,,8.2
9-Aug-2020,,8.2
10-Aug-2020,,8.2
11-Aug-2020,,8.2
12-Aug-2020,,8.2
13-Aug-2020,,8.2
14-Aug-2020,,8.2
15-Aug-2020,,8.2
16-Aug-2020,,8.2
17-Aug-2020,,8.2
18-Aug-2020,,8.2
19-Aug-2020,,8.2
20-Aug-2020,,8.2
21-Aug-2020,,8.2
22-Aug-2020,,8.2
23-Aug-2020,,8.2
24-Aug-2020,,8.2
25-Aug-2020,,8.2
26-Aug-2020,,8.2
27-Aug-2020,,8.2
28-Aug-2020,,8.2
29-Aug-2020,,8.2
30-Aug-2020,,8.2
31-Aug-2020,,8.2
1-Sep-2020,,8.2
2-Sep-2020,,8.2
3-Sep-2020,,8.2
4-Sep-2020,,8.2
5-Sep-2020,,8.2
6-Sep-2020,,8.2
7-Sep-2020,,8.2
8-Sep-2020,,8.2
9-Sep-2020,,8.2
10-Sep-2020,,8.2
11-Sep-2020,,8.2
12-Sep-2020,,8.2
13-Sep-2020,,8.2
14-Sep-2020,,8.2
15-Sep-2020,,8.2
16-Sep-2020,,8.2
17-Sep-2020,,8.2
18-Sep-2020,,8.3
19-Sep-2020,,8.3
20-Sep-2020,,8.3
21-Sep-2020,,8.3
22-Sep-2020,,8.3
23-Sep-2020,,8.3
24-Sep-2020,,8.3
25-Sep-2020,,8.3
26-Sep-2020,,8.4
27-Sep-2020,,8.4
28-Sep-2020,,8.4
29-Sep-2020,,8.5
30-Sep-2020,,8.5
1-Oct-2020,,8.5
2-Oct-2020,,8.5
3-Oct-2020,,8.6
4-Oct-2020,,8.6
5-Oct-2020,,8.6
6-Oct-2020,,8.6
7-Oct-2020,,8.6
8-Oct-2020,,8.6
9-Oct-2020,,8.7
10-Oct-2020,,8.7
11-Oct-2020,,8.7
12-Oct-2020,,8.7
13-Oct-2020,,8.7
14-Oct-2020,,8.8
15-Oct-2020,,8.8
16-Oct-2020,,8.9
17-Oct-2020,,9.1
18-Oct-2020,,9.3
19-Oct-2020,,9.4
20-Oct-2020,,9.4
21-Oct-2020,,9.4
22-Oct-2020,,9.4
23-Oct-2020,,9.6
24-Oct-2020,,9.7
25-Oct-2020,,9.7
26-Oct-2020,,9.7
27-Oct-2020,,9.8
28-Oct-2020,,10.0
29-Oct-2020,,10.3
30-Oct-2020,,10.6
31-Oct-2020,,10.7
1-Nov-2020,,10.8
2-Nov-2020,,10.9
3-Nov-2020,,10.9
4-Nov-2020,,10.9
5-Nov-2020,,11.1
6-Nov-2020,,11.4
7-Nov-2020,,11.9
8-Nov-2020,,12.2
9-Nov-2020,,12.6
10-Nov-2020,,12.8
11-Nov-2020,,12.9
12-Nov-2020,,13.0
13-Nov-2020,,13.3
14-Nov-2020,,13.7
15-Nov-2020,,14.3
16-Nov-2020,,14.7
17-Nov-2020,,14.8
18-Nov-2020,,14.9
19-Nov-2020,,15.1
20-Nov-2020,,15.3
21-Nov-2020,,15.6
22-Nov-2020,,15.7
23-Nov-2020,,15.8
24-Nov-2020,,15.8
25-Nov-2020,,16.0
26-Nov-2020,,16.1
27-Nov-2020,,16.3
28-Nov-2020,,16.4
29-Nov-2020,,16.6
30-Nov-2020,,16.9
1-Dec-2020,,17.1
2-Dec-2020,,17.3
3-Dec-2020,,17.4
4-Dec-2020,,17.5
5-Dec-2020,,17.7
6-Dec-2020,,17.8
7-Dec-2020,,17.9
8-Dec-2020,,18.0
9-Dec-2020,,18.1
10-Dec-2020,,18.2
11-Dec-2020,,18.3
12-Dec-2020,,18.3
13-Dec-2020,,18.4
14-Dec-2020,,18.5
15-Dec-2020,,18.6
16-Dec-2020,,18.7
17-Dec-2020,,18.7
18-Dec-2020,,18.8
19-Dec-2020,,18.8
20-Dec-2020,,18.8
21-Dec-2020,,18.9
22-Dec-2020,,18.9
23-Dec-2020,,18.9
24-Dec-2020,,18.9
25-Dec-2020,,19.0
26-Dec-2020,,19.0
27-Dec-2020,,19.1
28-Dec-2020,,19.1
29-Dec-2020,,19.1
30-Dec-2020,,19.1
31-Dec-2020,,19.1
